transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
74840969979,267737,19-08-2012,10,5,3,1327,418.005,4399.005,e-Shop
68760108690,267344,19-08-2012,8,3,1,695,72.975,767.975,e-Shop
71034737385,273175,19-08-2012,3,2,5,986,517.65,5447.65,Flagship store
88966471821,268277,19-08-2012,4,2,1,941,98.805,1039.805,TeleShop
81704904030,269708,19-08-2012,3,5,3,1438,452.97,4766.97,e-Shop
61804956310,269925,18-08-2012,5,3,3,1368,430.92,4534.92,Flagship store
7272439641,270855,18-08-2012,4,3,2,122,25.62,269.62,e-Shop
23215948865,273997,18-08-2012,4,3,1,792,83.16,875.16,MBR
46338644875,269929,18-08-2012,2,6,3,406,127.89,1345.89,Flagship store
16101696856,270088,18-08-2012,9,3,5,1357,712.425,7497.425,e-Shop
49840640964,267613,18-08-2012,11,6,4,80,33.6,353.6,MBR
10141689848,272228,18-08-2012,3,2,4,960,403.2,4243.2,e-Shop
25666039224,273381,18-08-2012,4,3,2,850,178.5,1878.5,TeleShop
53220395833,269498,18-08-2012,8,3,2,1199,251.79,2649.79,e-Shop
45888334809,269972,18-08-2012,4,1,4,161,67.62,711.62,Flagship store
45897270896,267696,18-08-2012,10,6,-2,-256,53.76,-565.76,TeleShop
68567029068,272057,18-08-2012,3,5,3,840,264.6,2784.6,e-Shop
90533868022,274983,18-08-2012,4,2,5,83,43.575,458.575,e-Shop
68573993577,268701,18-08-2012,7,5,-4,-648,272.16,-2864.16,MBR
74394469642,275228,18-08-2012,10,5,1,867,91.035,958.035,TeleShop
93155255111,274094,18-08-2012,3,1,4,573,240.66,2532.66,e-Shop
80526764159,268915,18-08-2012,4,2,-4,-1414,593.88,-6249.88,Flagship store
73942693379,275009,18-08-2012,2,6,3,264,83.16,875.16,TeleShop
63339454211,267386,18-08-2012,3,1,1,1119,117.495,1236.495,MBR
63819255286,274358,18-08-2012,11,6,4,179,75.18,791.18,e-Shop
50221143808,268292,17-08-2012,1,2,5,546,286.65,3016.65,MBR
39674474295,267878,17-08-2012,4,2,2,657,137.97,1451.97,Flagship store
20379334870,274833,17-08-2012,11,6,3,426,134.19,1412.19,Flagship store
1245309100,267358,17-08-2012,12,5,4,210,88.2,928.2,MBR
55908020302,269447,17-08-2012,3,1,4,884,371.28,3907.28,Flagship store
62762508688,270974,17-08-2012,9,3,2,161,33.81,355.81,e-Shop
10867280715,273299,17-08-2012,4,4,4,910,382.2,4022.2,e-Shop
447697762,270798,17-08-2012,1,1,4,1367,574.14,6042.14,MBR
39419016699,272771,17-08-2012,12,5,5,564,296.1,3116.1,e-Shop
35224438911,267552,17-08-2012,4,4,3,667,210.105,2211.105,e-Shop
50045646584,273683,17-08-2012,4,3,4,1266,531.72,5595.72,MBR
3900104821,270303,17-08-2012,3,1,-3,-1187,373.905,-3934.905,TeleShop
23500002570,273484,17-08-2012,5,3,4,514,215.88,2271.88,e-Shop
5332004388,267172,17-08-2012,12,5,2,92,19.32,203.32,TeleShop
62505687788,268928,17-08-2012,1,2,2,1466,307.86,3239.86,TeleShop
46765819642,270792,17-08-2012,3,5,2,1151,241.71,2543.71,TeleShop
67898417311,272326,17-08-2012,7,5,1,172,18.06,190.06,Flagship store
84822873072,274494,17-08-2012,4,3,1,855,89.775,944.775,MBR
75972334950,273767,17-08-2012,1,4,1,158,16.59,174.59,TeleShop
90869131087,274215,17-08-2012,5,3,4,963,404.46,4256.46,Flagship store
87841299654,272729,17-08-2012,4,1,4,1125,472.5,4972.5,e-Shop
57643725608,273110,16-08-2012,2,6,5,337,176.925,1861.925,Flagship store
41548177806,268914,16-08-2012,12,6,2,801,168.21,1770.21,e-Shop
41589217259,272742,16-08-2012,4,1,2,1260,264.6,2784.6,MBR
41944146340,271873,16-08-2012,4,3,5,149,78.225,823.225,TeleShop
42243324669,273912,16-08-2012,11,6,1,923,96.915,1019.915,Flagship store
23220803534,267294,16-08-2012,7,5,3,1248,393.12,4137.12,e-Shop
57163895376,274546,16-08-2012,4,3,5,1244,653.1,6873.1,Flagship store
59507782599,273113,16-08-2012,1,4,1,142,14.91,156.91,TeleShop
21448691931,271583,16-08-2012,7,5,3,429,135.135,1422.135,MBR
19395228248,271492,16-08-2012,4,3,2,109,22.89,240.89,TeleShop
38567241363,271041,16-08-2012,10,5,2,328,68.88,724.88,MBR
50700525343,275196,16-08-2012,7,5,4,1133,475.86,5007.86,MBR
66865847202,269182,16-08-2012,3,5,5,1242,652.05,6862.05,TeleShop
95361895943,272655,16-08-2012,5,3,-3,-523,164.745,-1733.745,e-Shop
77311828735,268011,16-08-2012,10,6,3,98,30.87,324.87,e-Shop
94454312135,274546,16-08-2012,3,5,-1,-79,8.295,-87.295,e-Shop
92336055168,273973,16-08-2012,11,5,5,112,58.8,618.8,Flagship store
12296048851,268874,15-08-2012,4,4,2,307,64.47,678.47,e-Shop
37136581569,270282,15-08-2012,12,5,5,718,376.95,3966.95,MBR
25831524318,272101,15-08-2012,5,3,2,1299,272.79,2870.79,e-Shop
43173510870,274628,15-08-2012,12,5,5,1361,714.525,7519.525,e-Shop
41880841458,269674,15-08-2012,4,3,-3,-451,142.065,-1495.065,e-Shop
8010857531,267235,15-08-2012,2,6,5,373,195.825,2060.825,e-Shop
43041940665,267172,15-08-2012,6,5,3,1247,392.805,4133.805,MBR
54320077528,268600,15-08-2012,1,2,4,1390,583.8,6143.8,MBR
77088077845,267538,15-08-2012,8,3,4,1328,557.76,5869.76,MBR
82033355208,269407,15-08-2012,3,1,2,1075,225.75,2375.75,e-Shop
71776958858,273829,15-08-2012,2,6,5,135,70.875,745.875,TeleShop
85077582837,269613,15-08-2012,4,1,2,745,156.45,1646.45,e-Shop
73576215557,269603,15-08-2012,11,6,1,259,27.195,286.195,TeleShop
68573993577,268701,15-08-2012,7,5,4,648,272.16,2864.16,MBR
94454312135,274546,15-08-2012,3,5,1,79,8.295,87.295,e-Shop
90112799901,266936,15-08-2012,5,3,4,1287,540.54,5688.54,Flagship store
97549629512,270257,15-08-2012,9,3,1,519,54.495,573.495,MBR
88481506921,271990,15-08-2012,11,6,1,978,102.69,1080.69,e-Shop
84634445198,268081,15-08-2012,11,6,-3,-675,212.625,-2237.625,TeleShop
29107256325,268977,14-08-2012,6,5,1,1286,135.03,1421.03,TeleShop
2139956715,271834,14-08-2012,9,3,4,1457,611.94,6439.94,TeleShop
12644501524,268408,14-08-2012,4,4,3,321,101.115,1064.115,TeleShop
54211594092,267478,14-08-2012,7,5,4,300,126,1326,Flagship store
14236362765,274369,14-08-2012,3,2,5,1483,778.575,8193.575,e-Shop
1786180682,268070,14-08-2012,6,5,3,668,210.42,2214.42,TeleShop
41411492115,269647,14-08-2012,2,6,1,161,16.905,177.905,e-Shop
26248796032,273787,14-08-2012,7,5,1,763,80.115,843.115,MBR
41041955354,267599,14-08-2012,3,5,4,969,406.98,4282.98,Flagship store
32534276815,273037,14-08-2012,4,2,3,909,286.335,3013.335,TeleShop
58499124880,274927,14-08-2012,11,5,5,208,109.2,1149.2,TeleShop
99608581905,269249,14-08-2012,3,5,5,709,372.225,3917.225,Flagship store
74916656261,273562,14-08-2012,7,5,5,1213,636.825,6701.825,e-Shop
77014011430,270143,14-08-2012,4,3,-3,-613,193.095,-2032.095,TeleShop
71247971702,268878,14-08-2012,4,1,5,514,269.85,2839.85,e-Shop
43024425408,273664,13-08-2012,9,3,5,334,175.35,1845.35,TeleShop
55285609101,271406,13-08-2012,11,5,2,598,125.58,1321.58,TeleShop
31382919663,268744,13-08-2012,3,5,1,1354,142.17,1496.17,TeleShop
10298680937,271455,13-08-2012,4,4,2,890,186.9,1966.9,Flagship store
22775488378,270870,13-08-2012,4,1,1,1491,156.555,1647.555,e-Shop
25353042466,274868,13-08-2012,11,5,3,655,206.325,2171.325,Flagship store
476170954,267265,13-08-2012,3,1,1,195,20.475,215.475,MBR
18065146406,267985,13-08-2012,10,5,4,1490,625.8,6585.8,Flagship store
56587558610,267016,13-08-2012,10,6,-4,-807,338.94,-3566.94,e-Shop
35340987361,273033,13-08-2012,8,3,2,1073,225.33,2371.33,e-Shop
36417526619,271764,13-08-2012,2,6,-2,-87,18.27,-192.27,e-Shop
50084056151,273143,13-08-2012,10,3,1,133,13.965,146.965,Flagship store
80526764159,268915,13-08-2012,4,2,4,1414,593.88,6249.88,Flagship store
83433489429,269577,13-08-2012,6,5,2,827,173.67,1827.67,e-Shop
86599548107,271565,13-08-2012,3,5,4,211,88.62,932.62,MBR
75194578613,274540,13-08-2012,10,3,-5,-1051,551.775,-5806.775,e-Shop
16731316383,268904,12/8/2012,2,6,3,833,262.395,2761.395,TeleShop
45696783431,268445,12/8/2012,10,6,1,1359,142.695,1501.695,TeleShop
26964523841,271037,12/8/2012,10,5,5,189,99.225,1044.225,MBR
21039663677,271159,12/8/2012,3,2,4,99,41.58,437.58,Flagship store
62540083669,272879,12/8/2012,7,5,1,652,68.46,720.46,MBR
45897270896,267696,12/8/2012,10,6,2,256,53.76,565.76,TeleShop
26201048872,274952,12/8/2012,10,3,1,1351,141.855,1492.855,e-Shop
35639601689,274961,12/8/2012,4,2,2,1013,212.73,2238.73,e-Shop
12527322077,273305,12/8/2012,2,6,5,99,51.975,546.975,e-Shop
41880841458,269674,12/8/2012,4,3,3,451,142.065,1495.065,e-Shop
22302198093,266939,12/8/2012,7,5,-4,-1412,593.04,-6241.04,e-Shop
70912524401,271788,12/8/2012,4,4,5,1496,785.4,8265.4,e-Shop
89627446584,268433,12/8/2012,11,6,4,848,356.16,3748.16,e-Shop
87862139112,273278,12/8/2012,9,3,1,585,61.425,646.425,MBR
78144014330,269218,12/8/2012,5,3,5,846,444.15,4674.15,Flagship store
66449306574,268025,12/8/2012,11,6,1,1408,147.84,1555.84,e-Shop
60057467456,268521,11/8/2012,11,6,-2,-775,162.75,-1712.75,e-Shop
56902657914,270120,11/8/2012,3,1,1,876,91.98,967.98,e-Shop
46148802649,267183,11/8/2012,1,2,3,165,51.975,546.975,MBR
48533584783,270402,11/8/2012,12,6,5,1010,530.25,5580.25,e-Shop
57887137907,267739,11/8/2012,12,5,2,977,205.17,2159.17,TeleShop
743141333,270005,11/8/2012,3,2,3,1325,417.375,4392.375,e-Shop
44783353770,272813,11/8/2012,5,3,5,1009,529.725,5574.725,e-Shop
26602324849,274226,11/8/2012,10,3,2,245,51.45,541.45,MBR
48212462078,271823,11/8/2012,1,4,-3,-265,83.475,-878.475,Flagship store
11950520948,268126,11/8/2012,1,1,1,1249,131.145,1380.145,TeleShop
52811789495,266865,11/8/2012,8,3,1,1169,122.745,1291.745,e-Shop
84634445198,268081,11/8/2012,11,6,3,675,212.625,2237.625,TeleShop
73916403003,268688,11/8/2012,2,6,4,195,81.9,861.9,e-Shop
66541580994,269718,11/8/2012,4,1,5,1123,589.575,6204.575,e-Shop
22604001669,273556,10/8/2012,3,2,5,1197,628.425,6613.425,TeleShop
30955919677,274413,10/8/2012,3,2,3,1183,372.645,3921.645,e-Shop
62207101095,269050,10/8/2012,6,5,3,342,107.73,1133.73,e-Shop
36950598214,272653,10/8/2012,5,3,5,119,62.475,657.475,Flagship store
30135128450,272086,10/8/2012,10,6,1,663,69.615,732.615,MBR
48663237600,267165,10/8/2012,4,1,5,1197,628.425,6613.425,Flagship store
3900104821,270303,10/8/2012,3,1,3,1187,373.905,3934.905,TeleShop
22079731721,270829,10/8/2012,1,4,1,1182,124.11,1306.11,TeleShop
40834751221,269887,10/8/2012,4,3,3,806,253.89,2671.89,Flagship store
37704806118,268828,10/8/2012,9,3,3,982,309.33,3255.33,MBR
4391263558,272080,10/8/2012,3,2,4,1217,511.14,5379.14,TeleShop
36994136392,272295,10/8/2012,10,3,2,1120,235.2,2475.2,Flagship store
85659658187,271216,10/8/2012,4,2,4,518,217.56,2289.56,e-Shop
81793765834,272797,10/8/2012,10,5,2,830,174.3,1834.3,e-Shop
65645854469,268205,10/8/2012,3,5,2,1183,248.43,2614.43,TeleShop
82596037676,273848,10/8/2012,8,3,4,434,182.28,1918.28,MBR
83843322598,272922,10/8/2012,11,5,2,1366,286.86,3018.86,TeleShop
63672156165,268800,10/8/2012,4,2,3,1032,325.08,3421.08,TeleShop
93278836821,273950,10/8/2012,3,5,4,975,409.5,4309.5,e-Shop
17527241443,272023,9/8/2012,2,6,5,930,488.25,5138.25,Flagship store
21774886418,268815,9/8/2012,10,6,3,661,208.215,2191.215,Flagship store
500615534,275116,9/8/2012,12,5,4,848,356.16,3748.16,MBR
45530481685,269386,9/8/2012,8,3,3,433,136.395,1435.395,e-Shop
33384854709,270861,9/8/2012,7,5,-1,-1334,140.07,-1474.07,e-Shop
8921472953,274017,9/8/2012,7,5,-2,-152,31.92,-335.92,MBR
53711955912,269913,9/8/2012,2,6,-3,-844,265.86,-2797.86,e-Shop
17901307653,267781,9/8/2012,3,2,1,243,25.515,268.515,e-Shop
29657644038,271191,9/8/2012,11,5,3,801,252.315,2655.315,e-Shop
49018713117,274406,9/8/2012,11,6,5,697,365.925,3850.925,TeleShop
43298045186,272186,9/8/2012,3,1,-1,-1449,152.145,-1601.145,TeleShop
50680633708,272794,9/8/2012,7,5,1,1146,120.33,1266.33,TeleShop
85012479697,272498,9/8/2012,12,6,5,675,354.375,3729.375,Flagship store
87461086222,273906,9/8/2012,3,2,3,517,162.855,1713.855,e-Shop
85081915354,269132,9/8/2012,11,6,1,970,101.85,1071.85,Flagship store
80484165153,274194,9/8/2012,3,5,3,1167,367.605,3868.605,MBR
82594302114,272535,9/8/2012,6,5,-3,-405,127.575,-1342.575,Flagship store
77168662977,270416,9/8/2012,11,6,2,1471,308.91,3250.91,Flagship store
79064969929,268050,9/8/2012,11,5,3,880,277.2,2917.2,Flagship store
74193499439,271037,9/8/2012,4,1,2,1143,240.03,2526.03,e-Shop
96612123986,270751,9/8/2012,11,5,2,1140,239.4,2519.4,Flagship store
81935407847,267260,9/8/2012,12,6,3,356,112.14,1180.14,e-Shop
84039116879,275011,9/8/2012,4,4,5,427,224.175,2359.175,MBR
89957939220,271106,9/8/2012,3,2,1,1486,156.03,1642.03,TeleShop
5165090274,267995,8/8/2012,7,5,4,939,394.38,4150.38,Flagship store
12522489268,271314,8/8/2012,1,2,3,731,230.265,2423.265,Flagship store
60867940068,271989,8/8/2012,4,2,1,1058,111.09,1169.09,MBR
17235037153,271011,8/8/2012,4,4,4,944,396.48,4172.48,e-Shop
57943881643,269357,8/8/2012,3,1,1,1437,150.885,1587.885,e-Shop
28593294397,270766,8/8/2012,9,3,5,340,178.5,1878.5,MBR
44094519398,268418,8/8/2012,2,6,4,1278,536.76,5648.76,MBR
15389071044,271241,8/8/2012,3,5,3,1125,354.375,3729.375,e-Shop
24696214915,272928,8/8/2012,1,4,5,978,513.45,5403.45,MBR
59989689739,275057,8/8/2012,1,2,5,273,143.325,1508.325,e-Shop
5276521253,270573,8/8/2012,4,2,3,1091,343.665,3616.665,TeleShop
16615831315,267103,8/8/2012,2,6,-2,-1297,272.37,-2866.37,TeleShop
71624329065,274327,8/8/2012,12,5,3,1390,437.85,4607.85,MBR
74112414824,267148,8/8/2012,4,3,1,400,42,442,TeleShop
90797002275,269392,8/8/2012,7,5,2,693,145.53,1531.53,e-Shop
97103164882,274294,8/8/2012,11,6,-4,-82,34.44,-362.44,e-Shop
92431706003,275224,8/8/2012,12,5,4,963,404.46,4256.46,e-Shop
66031469529,273938,8/8/2012,10,5,4,245,102.9,1082.9,e-Shop
90609006814,273297,8/8/2012,9,3,2,1092,229.32,2413.32,TeleShop
86327059541,266986,8/8/2012,2,6,1,1457,152.985,1609.985,MBR
86615350894,270003,8/8/2012,10,3,4,430,180.6,1900.6,MBR
66810078869,271613,8/8/2012,1,2,-5,-138,72.45,-762.45,Flagship store
84729560499,273914,8/8/2012,10,5,3,85,26.775,281.775,e-Shop
95361895943,272655,8/8/2012,5,3,3,523,164.745,1733.745,e-Shop
48212462078,271823,7/8/2012,1,4,3,265,83.475,878.475,Flagship store
26848101770,269852,7/8/2012,11,5,1,109,11.445,120.445,Flagship store
19997730697,269602,7/8/2012,12,6,2,840,176.4,1856.4,MBR
33384854709,270861,7/8/2012,7,5,1,1334,140.07,1474.07,e-Shop
56102682167,268012,7/8/2012,9,3,5,1066,559.65,5889.65,TeleShop
31646835151,269168,7/8/2012,7,5,2,1201,252.21,2654.21,MBR
87957780732,267943,7/8/2012,2,6,5,221,116.025,1221.025,TeleShop
82594302114,272535,7/8/2012,6,5,3,405,127.575,1342.575,Flagship store
82417326414,271098,7/8/2012,4,1,-1,-919,96.495,-1015.495,MBR
85223375726,274876,7/8/2012,12,5,-1,-431,45.255,-476.255,e-Shop
92236704324,268936,7/8/2012,12,5,4,458,192.36,2024.36,e-Shop
92703768463,271011,7/8/2012,4,3,1,1497,157.185,1654.185,e-Shop
55274881604,269968,6/8/2012,7,5,-5,-609,319.725,-3364.725,MBR
36417526619,271764,6/8/2012,2,6,2,87,18.27,192.27,e-Shop
3162827374,271562,6/8/2012,11,5,5,1143,600.075,6315.075,Flagship store
19403256828,272373,6/8/2012,1,1,3,744,234.36,2466.36,e-Shop
15293526968,274303,6/8/2012,11,5,2,567,119.07,1253.07,e-Shop
17748468461,271901,6/8/2012,1,2,3,592,186.48,1962.48,MBR
1130161806,269413,6/8/2012,11,5,5,677,355.425,3740.425,MBR
3989876546,272998,6/8/2012,7,5,2,1337,280.77,2954.77,Flagship store
8827657675,272653,6/8/2012,8,3,-1,-360,37.8,-397.8,MBR
97783241421,271565,6/8/2012,3,5,2,1490,312.9,3292.9,e-Shop
64458183365,266820,6/8/2012,3,2,5,575,301.875,3176.875,e-Shop
81509130722,267651,6/8/2012,1,4,5,226,118.65,1248.65,Flagship store
65566320939,273613,6/8/2012,4,3,5,1451,761.775,8016.775,MBR
69496113008,268289,6/8/2012,12,6,1,1125,118.125,1243.125,e-Shop
74418269754,269754,6/8/2012,10,5,4,1112,467.04,4915.04,MBR
81844902828,268504,6/8/2012,8,3,5,521,273.525,2878.525,MBR
77747202981,272648,6/8/2012,4,1,2,134,28.14,296.14,e-Shop
73276564939,269050,6/8/2012,1,2,5,515,270.375,2845.375,TeleShop
93931146527,273361,6/8/2012,1,4,1,1481,155.505,1636.505,TeleShop
35588432063,275047,5/8/2012,12,6,5,959,503.475,5298.475,MBR
6717163565,271076,5/8/2012,4,1,5,1384,726.6,7646.6,MBR
41989175861,268565,5/8/2012,12,5,5,1216,638.4,6718.4,e-Shop
54306698904,269407,5/8/2012,11,5,4,608,255.36,2687.36,Flagship store
61267111731,270724,5/8/2012,3,1,2,1106,232.26,2444.26,TeleShop
29856018886,269246,5/8/2012,11,6,4,169,70.98,746.98,Flagship store
42147507376,270178,5/8/2012,12,5,5,1217,638.925,6723.925,e-Shop
24091470423,275246,5/8/2012,1,4,2,1176,246.96,2598.96,e-Shop
39319333014,266915,5/8/2012,9,3,1,1451,152.355,1603.355,Flagship store
11412192746,273411,5/8/2012,12,5,1,358,37.59,395.59,e-Shop
21023858283,270432,5/8/2012,10,6,2,1335,280.35,2950.35,TeleShop
19441216716,274756,5/8/2012,1,2,1,824,86.52,910.52,TeleShop
34035472486,269635,5/8/2012,2,6,4,1202,504.84,5312.84,e-Shop
77593232585,269155,5/8/2012,9,3,3,1404,442.26,4654.26,e-Shop
93008354689,272790,5/8/2012,2,6,3,286,90.09,948.09,e-Shop
74404360272,271100,5/8/2012,5,3,5,127,66.675,701.675,e-Shop
90395371398,272667,5/8/2012,7,5,3,581,183.015,1926.015,TeleShop
83701318244,269925,5/8/2012,4,2,-4,-817,343.14,-3611.14,e-Shop
75194578613,274540,5/8/2012,10,3,5,1051,551.775,5806.775,e-Shop
56587558610,267016,4/8/2012,10,6,4,807,338.94,3566.94,e-Shop
25473869412,271158,4/8/2012,2,6,-3,-741,233.415,-2456.415,MBR
43969588685,273472,4/8/2012,5,3,4,73,30.66,322.66,TeleShop
40690866995,274119,4/8/2012,6,5,5,716,375.9,3955.9,Flagship store
41453307,269572,4/8/2012,6,5,4,552,231.84,2439.84,e-Shop
54546104948,273357,4/8/2012,1,2,3,1025,322.875,3397.875,Flagship store
22041259370,269802,4/8/2012,6,5,4,377,158.34,1666.34,TeleShop
22302198093,266939,4/8/2012,7,5,4,1412,593.04,6241.04,e-Shop
14167674076,270725,4/8/2012,4,2,4,243,102.06,1074.06,TeleShop
18268125521,269539,4/8/2012,10,5,4,1416,594.72,6258.72,MBR
88980671105,274959,4/8/2012,3,5,5,1465,769.125,8094.125,MBR
98026297064,274943,4/8/2012,4,4,2,692,145.32,1529.32,e-Shop
92129968762,267220,4/8/2012,3,1,3,259,81.585,858.585,Flagship store
82417326414,271098,4/8/2012,4,1,1,919,96.495,1015.495,MBR
66810078869,271613,4/8/2012,1,2,5,138,72.45,762.45,Flagship store
84909304597,273197,4/8/2012,8,3,4,1086,456.12,4800.12,Flagship store
77014011430,270143,4/8/2012,4,3,3,613,193.095,2032.095,TeleShop
65066142266,267164,4/8/2012,10,5,2,771,161.91,1703.91,MBR
68400801151,271891,4/8/2012,10,3,5,691,362.775,3817.775,e-Shop
69156587542,271355,4/8/2012,12,6,3,151,47.565,500.565,e-Shop
42429336493,273060,3/8/2012,12,6,2,482,101.22,1065.22,TeleShop
8921472953,274017,3/8/2012,7,5,2,152,31.92,335.92,MBR
32666039846,269249,3/8/2012,11,6,1,684,71.82,755.82,Flagship store
26482719399,271936,3/8/2012,5,3,1,948,99.54,1047.54,TeleShop
15041625788,271524,3/8/2012,1,4,2,651,136.71,1438.71,MBR
54306619424,269225,3/8/2012,6,5,4,103,43.26,455.26,MBR
48654605372,272436,3/8/2012,7,5,-1,-426,44.73,-470.73,MBR
54796815356,271718,3/8/2012,3,2,3,1351,425.565,4478.565,e-Shop
47056937319,270968,3/8/2012,1,4,2,1084,227.64,2395.64,TeleShop
51945556614,274081,3/8/2012,5,3,4,358,150.36,1582.36,e-Shop
43298045186,272186,3/8/2012,3,1,1,1449,152.145,1601.145,TeleShop
29980570379,273461,3/8/2012,3,5,4,1319,553.98,5829.98,e-Shop
8827657675,272653,3/8/2012,8,3,1,360,37.8,397.8,MBR
52015127187,270957,3/8/2012,10,6,2,648,136.08,1432.08,TeleShop
59068919422,268308,3/8/2012,1,4,5,502,263.55,2773.55,e-Shop
71205982895,270090,3/8/2012,11,5,5,231,121.275,1276.275,Flagship store
78603582635,274016,3/8/2012,4,4,5,958,502.95,5292.95,TeleShop
77473416834,271116,3/8/2012,2,6,4,918,385.56,4057.56,e-Shop
66087044805,273708,3/8/2012,12,6,3,990,311.85,3281.85,MBR
83283798084,269630,3/8/2012,3,5,4,1085,455.7,4795.7,e-Shop
16615831315,267103,2/8/2012,2,6,2,1297,272.37,2866.37,TeleShop
55274881604,269968,2/8/2012,7,5,5,609,319.725,3364.725,MBR
32765492356,268266,2/8/2012,4,2,5,939,492.975,5187.975,MBR
17196664514,271312,2/8/2012,3,2,-1,-1052,110.46,-1162.46,e-Shop
45107444435,270338,2/8/2012,1,2,2,516,108.36,1140.36,TeleShop
60916395064,267152,2/8/2012,3,5,4,306,128.52,1352.52,e-Shop
45975085761,270677,2/8/2012,1,1,-4,-192,80.64,-848.64,e-Shop
54980329378,271873,2/8/2012,6,5,2,1206,253.26,2665.26,TeleShop
60057467456,268521,2/8/2012,11,6,2,775,162.75,1712.75,e-Shop
16141255964,269241,2/8/2012,4,3,1,1500,157.5,1657.5,e-Shop
36635881315,273693,2/8/2012,12,5,2,1305,274.05,2884.05,e-Shop
12815020401,270892,2/8/2012,3,5,1,181,19.005,200.005,e-Shop
11697840339,274229,2/8/2012,1,4,2,367,77.07,811.07,e-Shop
61983156723,272803,2/8/2012,2,6,1,1284,134.82,1418.82,TeleShop
72502585661,268612,2/8/2012,4,3,5,1461,767.025,8072.025,Flagship store
90607744660,267727,2/8/2012,1,2,1,959,100.695,1059.695,TeleShop
86730008575,267465,2/8/2012,3,1,2,210,44.1,464.1,e-Shop
83701318244,269925,2/8/2012,4,2,4,817,343.14,3611.14,e-Shop
75724704332,275034,2/8/2012,11,6,4,492,206.64,2174.64,MBR
45045851754,272837,1/8/2012,10,5,4,1032,433.44,4561.44,e-Shop
36221941697,271158,1/8/2012,1,1,1,748,78.54,826.54,e-Shop
45975085761,270677,1/8/2012,1,1,-4,-192,80.64,-848.64,e-Shop
56413461258,270654,1/8/2012,3,1,1,1374,144.27,1518.27,e-Shop
45189987944,270572,1/8/2012,11,6,1,547,57.435,604.435,e-Shop
35337383255,269969,1/8/2012,12,5,1,1443,151.515,1594.515,e-Shop
1571854222,274925,1/8/2012,1,4,1,99,10.395,109.395,Flagship store
18918689878,268776,1/8/2012,10,3,4,195,81.9,861.9,e-Shop
3976130684,272807,1/8/2012,8,3,5,807,423.675,4458.675,e-Shop
17196664514,271312,1/8/2012,3,2,-1,-1052,110.46,-1162.46,e-Shop
32915370111,273187,1/8/2012,10,3,3,902,284.13,2990.13,e-Shop
37706735784,268221,1/8/2012,11,6,5,712,373.8,3933.8,TeleShop
45951608132,271527,1/8/2012,3,5,3,564,177.66,1869.66,Flagship store
19644090759,270860,1/8/2012,1,4,2,816,171.36,1803.36,TeleShop
48739813681,272487,1/8/2012,3,1,3,974,306.81,3228.81,e-Shop
37679775236,268984,1/8/2012,4,2,2,1080,226.8,2386.8,MBR
89529682931,268229,1/8/2012,10,6,5,994,521.85,5491.85,Flagship store
89931586855,275057,1/8/2012,9,3,4,690,289.8,3049.8,Flagship store
65740500698,267858,1/8/2012,4,3,2,438,91.98,967.98,e-Shop
95919015286,269679,1/8/2012,11,6,5,1263,663.075,6978.075,Flagship store
94452381765,273531,1/8/2012,12,6,1,946,99.33,1045.33,TeleShop
54932271739,267020,31-07-2012,3,5,4,850,357,3757,e-Shop
50957060611,270692,31-07-2012,3,2,4,402,168.84,1776.84,e-Shop
53711955912,269913,31-07-2012,2,6,3,844,265.86,2797.86,e-Shop
45975085761,270677,31-07-2012,1,1,4,192,80.64,848.64,e-Shop
30208947273,272920,31-07-2012,1,1,-4,-773,324.66,-3416.66,TeleShop
50697147142,268082,31-07-2012,10,3,3,696,219.24,2307.24,e-Shop
46623100325,269235,31-07-2012,4,1,1,1061,111.405,1172.405,e-Shop
26548628203,268391,31-07-2012,11,5,2,1490,312.9,3292.9,e-Shop
34500649719,268467,31-07-2012,1,4,4,94,39.48,415.48,Flagship store
6579800964,271422,31-07-2012,3,2,-1,-1314,137.97,-1451.97,Flagship store
5237129666,269003,31-07-2012,10,3,2,1403,294.63,3100.63,e-Shop
92120635481,271511,31-07-2012,2,6,4,821,344.82,3628.82,MBR
97880484811,270316,31-07-2012,4,2,5,211,110.775,1165.775,e-Shop
73457258425,267436,31-07-2012,12,6,3,482,151.83,1597.83,e-Shop
63616910093,275126,31-07-2012,11,5,3,842,265.23,2791.23,e-Shop
25473869412,271158,30-07-2012,2,6,3,741,233.415,2456.415,MBR
17594076917,272045,30-07-2012,6,5,2,549,115.29,1213.29,Flagship store
32837562399,266864,30-07-2012,3,5,5,677,355.425,3740.425,MBR
43390800604,273149,30-07-2012,12,5,5,1277,670.425,7055.425,MBR
38027118548,267579,30-07-2012,8,3,1,402,42.21,444.21,Flagship store
16043680008,267809,30-07-2012,11,5,4,520,218.4,2298.4,Flagship store
14743377235,274700,30-07-2012,6,5,2,894,187.74,1975.74,e-Shop
59635053610,270242,30-07-2012,6,5,5,711,373.275,3928.275,MBR
84982493293,268152,30-07-2012,11,6,2,1042,218.82,2302.82,MBR
67647966959,274463,30-07-2012,2,6,-5,-412,216.3,-2276.3,Flagship store
85851745806,272017,30-07-2012,11,5,-4,-1122,471.24,-4959.24,MBR
67549947355,268532,30-07-2012,7,5,3,686,216.09,2274.09,e-Shop
